"40320_16364","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","4 Royce Lewis","9 Christian Vazquez","2 Byron Buxton","7 Max Kepler","6 Carlos Correa"
"40320_16365","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","4 Royce Lewis","9 Christian Vazquez","6 Carlos Correa","2 Byron Buxton","7 Max Kepler"
"40320_16366","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","4 Royce Lewis","9 Christian Vazquez","6 Carlos Correa","7 Max Kepler","2 Byron Buxton"
"40320_16367","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","4 Royce Lewis","9 Christian Vazquez","7 Max Kepler","2 Byron Buxton","6 Carlos Correa"
"40320_16368","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","4 Royce Lewis","9 Christian Vazquez","7 Max Kepler","6 Carlos Correa","2 Byron Buxton"
"40320_16369","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","6 Carlos Correa","2 Byron Buxton","4 Royce Lewis","7 Max Kepler","9 Christian Vazquez"
"40320_16370","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","6 Carlos Correa","2 Byron Buxton","4 Royce Lewis","9 Christian Vazquez","7 Max Kepler"
"40320_16371","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","6 Carlos Correa","2 Byron Buxton","7 Max Kepler","4 Royce Lewis","9 Christian Vazquez"
"40320_16372","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","6 Carlos Correa","2 Byron Buxton","7 Max Kepler","9 Christian Vazquez","4 Royce Lewis"
"40320_16373","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","6 Carlos Correa","2 Byron Buxton","9 Christian Vazquez","4 Royce Lewis","7 Max Kepler"
"40320_16374","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","6 Carlos Correa","2 Byron Buxton","9 Christian Vazquez","7 Max Kepler","4 Royce Lewis"
"40320_16375","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","6 Carlos Correa","4 Royce Lewis","2 Byron Buxton","7 Max Kepler","9 Christian Vazquez"
"40320_16376","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","6 Carlos Correa","4 Royce Lewis","2 Byron Buxton","9 Christian Vazquez","7 Max Kepler"
"40320_16377","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","6 Carlos Correa","4 Royce Lewis","7 Max Kepler","2 Byron Buxton","9 Christian Vazquez"
"40320_16378","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","6 Carlos Correa","4 Royce Lewis","7 Max Kepler","9 Christian Vazquez","2 Byron Buxton"
"40320_16379","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","6 Carlos Correa","4 Royce Lewis","9 Christian Vazquez","2 Byron Buxton","7 Max Kepler"
"40320_16380","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","6 Carlos Correa","4 Royce Lewis","9 Christian Vazquez","7 Max Kepler","2 Byron Buxton"
"40320_16381","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","6 Carlos Correa","7 Max Kepler","2 Byron Buxton","4 Royce Lewis","9 Christian Vazquez"
"40320_16382","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","6 Carlos Correa","7 Max Kepler","2 Byron Buxton","9 Christian Vazquez","4 Royce Lewis"
"40320_16383","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","6 Carlos Correa","7 Max Kepler","4 Royce Lewis","2 Byron Buxton","9 Christian Vazquez"
"40320_16384","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","6 Carlos Correa","7 Max Kepler","4 Royce Lewis","9 Christian Vazquez","2 Byron Buxton"
"40320_16385","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","6 Carlos Correa","7 Max Kepler","9 Christian Vazquez","2 Byron Buxton","4 Royce Lewis"
"40320_16386","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","6 Carlos Correa","7 Max Kepler","9 Christian Vazquez","4 Royce Lewis","2 Byron Buxton"
"40320_16387","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","6 Carlos Correa","9 Christian Vazquez","2 Byron Buxton","4 Royce Lewis","7 Max Kepler"
"40320_16388","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","6 Carlos Correa","9 Christian Vazquez","2 Byron Buxton","7 Max Kepler","4 Royce Lewis"
"40320_16389","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","6 Carlos Correa","9 Christian Vazquez","4 Royce Lewis","2 Byron Buxton","7 Max Kepler"
"40320_16390","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","6 Carlos Correa","9 Christian Vazquez","4 Royce Lewis","7 Max Kepler","2 Byron Buxton"
"40320_16391","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","6 Carlos Correa","9 Christian Vazquez","7 Max Kepler","2 Byron Buxton","4 Royce Lewis"
"40320_16392","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","6 Carlos Correa","9 Christian Vazquez","7 Max Kepler","4 Royce Lewis","2 Byron Buxton"
"40320_16393","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","7 Max Kepler","2 Byron Buxton","4 Royce Lewis","6 Carlos Correa","9 Christian Vazquez"
"40320_16394","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","7 Max Kepler","2 Byron Buxton","4 Royce Lewis","9 Christian Vazquez","6 Carlos Correa"
"40320_16395","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","7 Max Kepler","2 Byron Buxton","6 Carlos Correa","4 Royce Lewis","9 Christian Vazquez"
"40320_16396","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","7 Max Kepler","2 Byron Buxton","6 Carlos Correa","9 Christian Vazquez","4 Royce Lewis"
"40320_16397","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","7 Max Kepler","2 Byron Buxton","9 Christian Vazquez","4 Royce Lewis","6 Carlos Correa"
"40320_16398","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","7 Max Kepler","2 Byron Buxton","9 Christian Vazquez","6 Carlos Correa","4 Royce Lewis"
"40320_16399","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","7 Max Kepler","4 Royce Lewis","2 Byron Buxton","6 Carlos Correa","9 Christian Vazquez"
"40320_16400","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","7 Max Kepler","4 Royce Lewis","2 Byron Buxton","9 Christian Vazquez","6 Carlos Correa"
"40320_16401","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","7 Max Kepler","4 Royce Lewis","6 Carlos Correa","2 Byron Buxton","9 Christian Vazquez"
"40320_16402","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","7 Max Kepler","4 Royce Lewis","6 Carlos Correa","9 Christian Vazquez","2 Byron Buxton"
"40320_16403","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","7 Max Kepler","4 Royce Lewis","9 Christian Vazquez","2 Byron Buxton","6 Carlos Correa"
"40320_16404","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","7 Max Kepler","4 Royce Lewis","9 Christian Vazquez","6 Carlos Correa","2 Byron Buxton"
"40320_16405","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","7 Max Kepler","6 Carlos Correa","2 Byron Buxton","4 Royce Lewis","9 Christian Vazquez"
"40320_16406","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","7 Max Kepler","6 Carlos Correa","2 Byron Buxton","9 Christian Vazquez","4 Royce Lewis"
"40320_16407","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","7 Max Kepler","6 Carlos Correa","4 Royce Lewis","2 Byron Buxton","9 Christian Vazquez"
"40320_16408","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","7 Max Kepler","6 Carlos Correa","4 Royce Lewis","9 Christian Vazquez","2 Byron Buxton"
"40320_16409","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","7 Max Kepler","6 Carlos Correa","9 Christian Vazquez","2 Byron Buxton","4 Royce Lewis"
"40320_16410","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","7 Max Kepler","6 Carlos Correa","9 Christian Vazquez","4 Royce Lewis","2 Byron Buxton"
"40320_16411","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","7 Max Kepler","9 Christian Vazquez","2 Byron Buxton","4 Royce Lewis","6 Carlos Correa"
"40320_16412","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","7 Max Kepler","9 Christian Vazquez","2 Byron Buxton","6 Carlos Correa","4 Royce Lewis"
"40320_16413","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","7 Max Kepler","9 Christian Vazquez","4 Royce Lewis","2 Byron Buxton","6 Carlos Correa"
"40320_16414","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","7 Max Kepler","9 Christian Vazquez","4 Royce Lewis","6 Carlos Correa","2 Byron Buxton"
"40320_16415","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","7 Max Kepler","9 Christian Vazquez","6 Carlos Correa","2 Byron Buxton","4 Royce Lewis"
"40320_16416","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","7 Max Kepler","9 Christian Vazquez","6 Carlos Correa","4 Royce Lewis","2 Byron Buxton"
"40320_16417","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","9 Christian Vazquez","2 Byron Buxton","4 Royce Lewis","6 Carlos Correa","7 Max Kepler"
"40320_16418","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","9 Christian Vazquez","2 Byron Buxton","4 Royce Lewis","7 Max Kepler","6 Carlos Correa"
"40320_16419","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","9 Christian Vazquez","2 Byron Buxton","6 Carlos Correa","4 Royce Lewis","7 Max Kepler"
"40320_16420","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","9 Christian Vazquez","2 Byron Buxton","6 Carlos Correa","7 Max Kepler","4 Royce Lewis"
"40320_16421","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","9 Christian Vazquez","2 Byron Buxton","7 Max Kepler","4 Royce Lewis","6 Carlos Correa"
"40320_16422","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","9 Christian Vazquez","2 Byron Buxton","7 Max Kepler","6 Carlos Correa","4 Royce Lewis"
"40320_16423","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","9 Christian Vazquez","4 Royce Lewis","2 Byron Buxton","6 Carlos Correa","7 Max Kepler"
"40320_16424","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","9 Christian Vazquez","4 Royce Lewis","2 Byron Buxton","7 Max Kepler","6 Carlos Correa"
"40320_16425","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","9 Christian Vazquez","4 Royce Lewis","6 Carlos Correa","2 Byron Buxton","7 Max Kepler"
"40320_16426","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","9 Christian Vazquez","4 Royce Lewis","6 Carlos Correa","7 Max Kepler","2 Byron Buxton"
"40320_16427","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","9 Christian Vazquez","4 Royce Lewis","7 Max Kepler","2 Byron Buxton","6 Carlos Correa"
"40320_16428","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","9 Christian Vazquez","4 Royce Lewis","7 Max Kepler","6 Carlos Correa","2 Byron Buxton"
"40320_16429","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","9 Christian Vazquez","6 Carlos Correa","2 Byron Buxton","4 Royce Lewis","7 Max Kepler"
"40320_16430","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","9 Christian Vazquez","6 Carlos Correa","2 Byron Buxton","7 Max Kepler","4 Royce Lewis"
"40320_16431","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","9 Christian Vazquez","6 Carlos Correa","4 Royce Lewis","2 Byron Buxton","7 Max Kepler"
"40320_16432","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","9 Christian Vazquez","6 Carlos Correa","4 Royce Lewis","7 Max Kepler","2 Byron Buxton"
"40320_16433","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","9 Christian Vazquez","6 Carlos Correa","7 Max Kepler","2 Byron Buxton","4 Royce Lewis"
"40320_16434","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","9 Christian Vazquez","6 Carlos Correa","7 Max Kepler","4 Royce Lewis","2 Byron Buxton"
"40320_16435","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","9 Christian Vazquez","7 Max Kepler","2 Byron Buxton","4 Royce Lewis","6 Carlos Correa"
"40320_16436","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","9 Christian Vazquez","7 Max Kepler","2 Byron Buxton","6 Carlos Correa","4 Royce Lewis"
"40320_16437","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","9 Christian Vazquez","7 Max Kepler","4 Royce Lewis","2 Byron Buxton","6 Carlos Correa"
"40320_16438","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","9 Christian Vazquez","7 Max Kepler","4 Royce Lewis","6 Carlos Correa","2 Byron Buxton"
"40320_16439","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","9 Christian Vazquez","7 Max Kepler","6 Carlos Correa","2 Byron Buxton","4 Royce Lewis"
"40320_16440","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","8 Ryan Jeffers","9 Christian Vazquez","7 Max Kepler","6 Carlos Correa","4 Royce Lewis","2 Byron Buxton"
"40320_16441","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","2 Byron Buxton","4 Royce Lewis","6 Carlos Correa","7 Max Kepler","8 Ryan Jeffers"
"40320_16442","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","2 Byron Buxton","4 Royce Lewis","6 Carlos Correa","8 Ryan Jeffers","7 Max Kepler"
"40320_16443","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","2 Byron Buxton","4 Royce Lewis","7 Max Kepler","6 Carlos Correa","8 Ryan Jeffers"
"40320_16444","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","2 Byron Buxton","4 Royce Lewis","7 Max Kepler","8 Ryan Jeffers","6 Carlos Correa"
"40320_16445","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","2 Byron Buxton","4 Royce Lewis","8 Ryan Jeffers","6 Carlos Correa","7 Max Kepler"
"40320_16446","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","2 Byron Buxton","4 Royce Lewis","8 Ryan Jeffers","7 Max Kepler","6 Carlos Correa"
"40320_16447","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","2 Byron Buxton","6 Carlos Correa","4 Royce Lewis","7 Max Kepler","8 Ryan Jeffers"
"40320_16448","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","2 Byron Buxton","6 Carlos Correa","4 Royce Lewis","8 Ryan Jeffers","7 Max Kepler"
"40320_16449","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","2 Byron Buxton","6 Carlos Correa","7 Max Kepler","4 Royce Lewis","8 Ryan Jeffers"
"40320_16450","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","2 Byron Buxton","6 Carlos Correa","7 Max Kepler","8 Ryan Jeffers","4 Royce Lewis"
"40320_16451","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","2 Byron Buxton","6 Carlos Correa","8 Ryan Jeffers","4 Royce Lewis","7 Max Kepler"
"40320_16452","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","2 Byron Buxton","6 Carlos Correa","8 Ryan Jeffers","7 Max Kepler","4 Royce Lewis"
"40320_16453","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","2 Byron Buxton","7 Max Kepler","4 Royce Lewis","6 Carlos Correa","8 Ryan Jeffers"
"40320_16454","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","2 Byron Buxton","7 Max Kepler","4 Royce Lewis","8 Ryan Jeffers","6 Carlos Correa"
"40320_16455","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","2 Byron Buxton","7 Max Kepler","6 Carlos Correa","4 Royce Lewis","8 Ryan Jeffers"
"40320_16456","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","2 Byron Buxton","7 Max Kepler","6 Carlos Correa","8 Ryan Jeffers","4 Royce Lewis"
"40320_16457","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","2 Byron Buxton","7 Max Kepler","8 Ryan Jeffers","4 Royce Lewis","6 Carlos Correa"
"40320_16458","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","2 Byron Buxton","7 Max Kepler","8 Ryan Jeffers","6 Carlos Correa","4 Royce Lewis"
"40320_16459","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","2 Byron Buxton","8 Ryan Jeffers","4 Royce Lewis","6 Carlos Correa","7 Max Kepler"
"40320_16460","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","2 Byron Buxton","8 Ryan Jeffers","4 Royce Lewis","7 Max Kepler","6 Carlos Correa"
"40320_16461","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","2 Byron Buxton","8 Ryan Jeffers","6 Carlos Correa","4 Royce Lewis","7 Max Kepler"
"40320_16462","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","2 Byron Buxton","8 Ryan Jeffers","6 Carlos Correa","7 Max Kepler","4 Royce Lewis"
"40320_16463","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","2 Byron Buxton","8 Ryan Jeffers","7 Max Kepler","4 Royce Lewis","6 Carlos Correa"
"40320_16464","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","2 Byron Buxton","8 Ryan Jeffers","7 Max Kepler","6 Carlos Correa","4 Royce Lewis"
"40320_16465","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","4 Royce Lewis","2 Byron Buxton","6 Carlos Correa","7 Max Kepler","8 Ryan Jeffers"
"40320_16466","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","4 Royce Lewis","2 Byron Buxton","6 Carlos Correa","8 Ryan Jeffers","7 Max Kepler"
"40320_16467","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","4 Royce Lewis","2 Byron Buxton","7 Max Kepler","6 Carlos Correa","8 Ryan Jeffers"
"40320_16468","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","4 Royce Lewis","2 Byron Buxton","7 Max Kepler","8 Ryan Jeffers","6 Carlos Correa"
"40320_16469","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","4 Royce Lewis","2 Byron Buxton","8 Ryan Jeffers","6 Carlos Correa","7 Max Kepler"
"40320_16470","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","4 Royce Lewis","2 Byron Buxton","8 Ryan Jeffers","7 Max Kepler","6 Carlos Correa"
"40320_16471","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","4 Royce Lewis","6 Carlos Correa","2 Byron Buxton","7 Max Kepler","8 Ryan Jeffers"
"40320_16472","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","4 Royce Lewis","6 Carlos Correa","2 Byron Buxton","8 Ryan Jeffers","7 Max Kepler"
"40320_16473","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","4 Royce Lewis","6 Carlos Correa","7 Max Kepler","2 Byron Buxton","8 Ryan Jeffers"
"40320_16474","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","4 Royce Lewis","6 Carlos Correa","7 Max Kepler","8 Ryan Jeffers","2 Byron Buxton"
"40320_16475","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","4 Royce Lewis","6 Carlos Correa","8 Ryan Jeffers","2 Byron Buxton","7 Max Kepler"
"40320_16476","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","4 Royce Lewis","6 Carlos Correa","8 Ryan Jeffers","7 Max Kepler","2 Byron Buxton"
"40320_16477","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","4 Royce Lewis","7 Max Kepler","2 Byron Buxton","6 Carlos Correa","8 Ryan Jeffers"
"40320_16478","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","4 Royce Lewis","7 Max Kepler","2 Byron Buxton","8 Ryan Jeffers","6 Carlos Correa"
"40320_16479","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","4 Royce Lewis","7 Max Kepler","6 Carlos Correa","2 Byron Buxton","8 Ryan Jeffers"
"40320_16480","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","4 Royce Lewis","7 Max Kepler","6 Carlos Correa","8 Ryan Jeffers","2 Byron Buxton"
"40320_16481","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","4 Royce Lewis","7 Max Kepler","8 Ryan Jeffers","2 Byron Buxton","6 Carlos Correa"
"40320_16482","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","4 Royce Lewis","7 Max Kepler","8 Ryan Jeffers","6 Carlos Correa","2 Byron Buxton"
"40320_16483","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","4 Royce Lewis","8 Ryan Jeffers","2 Byron Buxton","6 Carlos Correa","7 Max Kepler"
"40320_16484","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","4 Royce Lewis","8 Ryan Jeffers","2 Byron Buxton","7 Max Kepler","6 Carlos Correa"
"40320_16485","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","4 Royce Lewis","8 Ryan Jeffers","6 Carlos Correa","2 Byron Buxton","7 Max Kepler"
"40320_16486","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","4 Royce Lewis","8 Ryan Jeffers","6 Carlos Correa","7 Max Kepler","2 Byron Buxton"
"40320_16487","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","4 Royce Lewis","8 Ryan Jeffers","7 Max Kepler","2 Byron Buxton","6 Carlos Correa"
"40320_16488","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","4 Royce Lewis","8 Ryan Jeffers","7 Max Kepler","6 Carlos Correa","2 Byron Buxton"
"40320_16489","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","6 Carlos Correa","2 Byron Buxton","4 Royce Lewis","7 Max Kepler","8 Ryan Jeffers"
"40320_16490","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","6 Carlos Correa","2 Byron Buxton","4 Royce Lewis","8 Ryan Jeffers","7 Max Kepler"
"40320_16491","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","6 Carlos Correa","2 Byron Buxton","7 Max Kepler","4 Royce Lewis","8 Ryan Jeffers"
"40320_16492","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","6 Carlos Correa","2 Byron Buxton","7 Max Kepler","8 Ryan Jeffers","4 Royce Lewis"
"40320_16493","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","6 Carlos Correa","2 Byron Buxton","8 Ryan Jeffers","4 Royce Lewis","7 Max Kepler"
"40320_16494","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","6 Carlos Correa","2 Byron Buxton","8 Ryan Jeffers","7 Max Kepler","4 Royce Lewis"
"40320_16495","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","6 Carlos Correa","4 Royce Lewis","2 Byron Buxton","7 Max Kepler","8 Ryan Jeffers"
"40320_16496","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","6 Carlos Correa","4 Royce Lewis","2 Byron Buxton","8 Ryan Jeffers","7 Max Kepler"
"40320_16497","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","6 Carlos Correa","4 Royce Lewis","7 Max Kepler","2 Byron Buxton","8 Ryan Jeffers"
"40320_16498","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","6 Carlos Correa","4 Royce Lewis","7 Max Kepler","8 Ryan Jeffers","2 Byron Buxton"
"40320_16499","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","6 Carlos Correa","4 Royce Lewis","8 Ryan Jeffers","2 Byron Buxton","7 Max Kepler"
"40320_16500","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","6 Carlos Correa","4 Royce Lewis","8 Ryan Jeffers","7 Max Kepler","2 Byron Buxton"
"40320_16501","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","6 Carlos Correa","7 Max Kepler","2 Byron Buxton","4 Royce Lewis","8 Ryan Jeffers"
"40320_16502","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","6 Carlos Correa","7 Max Kepler","2 Byron Buxton","8 Ryan Jeffers","4 Royce Lewis"
"40320_16503","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","6 Carlos Correa","7 Max Kepler","4 Royce Lewis","2 Byron Buxton","8 Ryan Jeffers"
"40320_16504","1 Willi Castro","5 Edouard Julien","3 Matt Wallner","9 Christian Vazquez","6 Carlos Correa","7 Max Kepler","4 Royce Lewis","8 Ryan Jeffers","2 Byron Buxton"
